event_name,days_since_onsale,daily_tickets,tier,day_of_week,giveaway,theme
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,191.0,91,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,192.0,32,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,193.0,47,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,194.0,67,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,195.0,446,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,196.0,176,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,197.0,121,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,198.0,64,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,199.0,77,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,200.0,86,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,201.0,134,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,202.0,261,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers,203.0,662,Tier B,Wednesday,Unknown,Unknown
CAV23_23_0315 - Cavaliers vs. Philadelphia 76ers Total,,3509,,,,
CAV23_23_0317 - Cavaliers vs. Washington Wizards,-1.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,3.0,1,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,5.0,1,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,7.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,8.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,10.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,11.0,3,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,12.0,1,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,13.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,16.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,23.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,24.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,32.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,34.0,3,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,35.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,39.0,3,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,40.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,43.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,46.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,47.0,3,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,48.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,49.0,15,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,51.0,1,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,52.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,54.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,60.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,61.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,62.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,63.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,64.0,3,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,66.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,68.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,69.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,71.0,16,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,72.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,73.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,75.0,21,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,78.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,79.0,1,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,80.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,81.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,83.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,84.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,85.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,86.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,87.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,88.0,12,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,89.0,12,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,90.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,92.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,93.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,94.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,95.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,96.0,15,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,97.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,98.0,10,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,99.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,100.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,101.0,8,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,103.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,105.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,106.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,107.0,1,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,108.0,1,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,109.0,10,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,110.0,8,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,112.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,113.0,12,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,114.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,115.0,15,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,116.0,10,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,117.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,118.0,10,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,119.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,120.0,15,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,121.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,122.0,13,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,123.0,21,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,124.0,3,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,126.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,127.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,128.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,129.0,11,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,130.0,4,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,132.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,133.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,134.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,135.0,13,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,136.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,137.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,138.0,36,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,139.0,21,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,140.0,2,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,141.0,9,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,142.0,10,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,143.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,144.0,14,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,145.0,3,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,146.0,12,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,147.0,11,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,148.0,30,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,149.0,5,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,150.0,10,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,151.0,18,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,152.0,10,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,153.0,15,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,154.0,14,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,155.0,12,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,156.0,19,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,157.0,12,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,158.0,6,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,159.0,26,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,160.0,19,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,161.0,23,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,162.0,26,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,163.0,7,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,164.0,29,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,165.0,30,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,166.0,48,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,167.0,17,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,168.0,26,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,169.0,32,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,170.0,48,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,171.0,36,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,172.0,33,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,173.0,22,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,174.0,30,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,175.0,37,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,176.0,87,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,177.0,80,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,178.0,12,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,179.0,18,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,180.0,22,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,181.0,39,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,182.0,26,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,183.0,15,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,184.0,35,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,185.0,29,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,186.0,49,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,187.0,31,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,188.0,42,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,189.0,69,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,190.0,68,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,191.0,51,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,192.0,27,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,193.0,49,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,194.0,29,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,195.0,56,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,196.0,32,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,197.0,66,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,198.0,49,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,199.0,21,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,200.0,16,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,201.0,64,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,202.0,55,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,203.0,68,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,204.0,100,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards,205.0,206,Tier D,Friday,nan,Recycling Night
CAV23_23_0317 - Cavaliers vs. Washington Wizards Total,,2853,,,,
CAV23_23_0326 - Cavaliers vs. Houston Rockets,-1.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,5.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,9.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,10.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,27.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,29.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,30.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,39.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,43.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,49.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,51.0,8,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,53.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,54.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,56.0,1,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,64.0,6,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,71.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,73.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,74.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,76.0,1,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,78.0,7,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,82.0,1,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,86.0,6,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,88.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,92.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,93.0,1,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,96.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,97.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,99.0,1,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,100.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,102.0,7,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,105.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,107.0,17,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,111.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,113.0,7,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,115.0,13,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,117.0,9,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,118.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,119.0,9,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,121.0,1,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,122.0,1,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,123.0,10,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,124.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,130.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,133.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,134.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,136.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,138.0,10,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,139.0,6,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,140.0,11,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,141.0,2,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,143.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,145.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,146.0,9,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,147.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,148.0,9,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,150.0,1,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,151.0,7,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,152.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,153.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,154.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,156.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,158.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,159.0,18,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,160.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,161.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,162.0,5,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,163.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,164.0,3,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,165.0,16,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,166.0,4,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,167.0,9,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,168.0,8,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,169.0,6,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,170.0,14,Tier C,Sunday,nan,Kids Night
CAV23_23_0326 - Cavaliers vs. Houston Rockets,171.0,20,Tier C,Sunday,nan,Kids Night
